trait_pair	chr	region	start	end	n_snps	eigen_cut	h2_trait1	h2_trait2	local_covariance	local_rg	rg_lower	rg_upper	p	AMD	POAG	RE	bivariate_interpretable	pair_fdr	global_fdr	direction	warning
AMD-POAG	10	112	123858724	124891395	527	0.99	0.0462381366604504	0.0						3.1533817001776703e-20	0.0	0.207782395195121	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	10	112	123858724	124891395	527	0.99	0.0462381366604504	4.0463185553944e-05	-0.001367823929956	-1.0	-1.0	-0.677767776777678	8.46418989484038e-05	3.1533817001776703e-20	0.0	0.207782395195121	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
POAG-RE	10	112	123858724	124891395	527	0.99	0.0	4.0463185553944e-05						3.1533817001776703e-20	0.0	0.207782395195121	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	10	113	124894169	125796933	521	0.99	0.0004721846692257	5.98535298552447e-05	-0.0001339067101087	-0.796579657965797	-1.0	1.0	0.428810805463299	0.0	0.0	0.0	True	0.782668568979404	0.8092103335349138	NEGATIVE_LOCAL_SHARING	
AMD-RE	10	113	124894169	125796933	521	0.99	0.0004721846692257	0.0						0.0	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	10	113	124894169	125796933	521	0.99	5.98535298552447e-05	0.0						0.0	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	10	114	125802888	126875396	518	0.99	0.0005557195879159	0.0003683136626833	0.000133645303011	0.295329532953295	-0.584558455845585	1.0	0.560733424680497	0.125965849829512	0.0159539833309106	0.0	False			POSITIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	10	114	125802888	126875396	518	0.99	0.0005557195879159	0.0						0.125965849829512	0.0159539833309106	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	10	114	125802888	126875396	518	0.99	0.0003683136626833	0.0						0.125965849829512	0.0159539833309106	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	10	115	126875920	127997303	564	0.99	7.8449933116649e-05	0.0						0.697510565165072	0.999999239077987	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	10	115	126875920	127997303	564	0.99	7.8449933116649e-05	0.0						0.697510565165072	0.999999239077987	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	10	115	126875920	127997303	564	0.99	0.0	0.0						0.697510565165072	0.999999239077987	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	10	116	127997728	129129348	569	0.99	0.0	0.0						0.0	0.999999461946885	0.999998923893769	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	10	116	127997728	129129348	569	0.99	0.0	0.0						0.0	0.999999461946885	0.999998923893769	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	10	116	127997728	129129348	569	0.99	0.0	0.0						0.0	0.999999461946885	0.999998923893769	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	10	117	129136409	129831119	459	0.99	0.0004662043677273	0.0						0.157372457199506	0.0	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	10	117	129136409	129831119	459	0.99	0.0004662043677273	0.0						0.157372457199506	0.0	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	10	117	129136409	129831119	459	0.99	0.0	0.0						0.157372457199506	0.0	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	10	118	129834886	130686938	472	0.99	0.0003758299193013	0.0						0.193761320528984	0.0	0.999996390629975	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	10	118	129834886	130686938	472	0.99	0.0003758299193013	0.0						0.193761320528984	0.0	0.999996390629975	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	10	118	129834886	130686938	472	0.99	0.0	0.0						0.193761320528984	0.0	0.999996390629975	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	10	119	130698337	131694085	531	0.99	0.0002406036731465	3.87108217257846e-05	6.06100270299656e-05	0.627962796279628	-1.0	1.0	0.650970368940171	0.0	0.866221438454715	0.0	False			POSITIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	10	119	130698337	131694085	531	0.99	0.0002406036731465	0.0						0.0	0.866221438454715	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	10	119	130698337	131694085	531	0.99	3.87108217257846e-05	0.0						0.0	0.866221438454715	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	10	120	131697627	132576400	480	0.99	0.0	0.0						0.999999239077987	0.999999619538993	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	10	120	131697627	132576400	480	0.99	0.0	0.0						0.999999239077987	0.999999619538993	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	10	120	131697627	132576400	480	0.99	0.0	0.0						0.999999239077987	0.999999619538993	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	10	121	132583456	133108761	371	0.99	0.0	0.0						0.999999461946885	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	10	121	132583456	133108761	371	0.99	0.0	0.0						0.999999461946885	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	10	121	132583456	133108761	371	0.99	0.0	0.0						0.999999461946885	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	10	122	133114209	133817742	345	0.99	0.0009975165720605	0.0						0.0159782499192598	0.999999619538993	0.0055099989798498	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	10	122	133114209	133817742	345	0.99	0.0009975165720605	5.85133157626191e-05	4.19758751757402e-06	0.0173017301730173	-0.586158615861586	0.598159815981598	0.957798759968007	0.0159782499192598	0.999999619538993	0.0055099989798498	True	0.957798759968007	0.9877875549288173	POSITIVE_LOCAL_SHARING	
POAG-RE	10	122	133114209	133817742	345	0.99	0.0	5.85133157626191e-05						0.0159782499192598	0.999999619538993	0.0055099989798498	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	10	123	133829719	134847430	424	0.99	0.0012988972601675	0.0						0.0	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	10	123	133829719	134847430	424	0.99	0.0012988972601675	0.0						0.0	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	10	123	133829719	134847430	424	0.99	0.0	0.0						0.0	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	10	124	134862552	135434988	201	0.99	8.89804204274705e-05	4.53902201160053e-05	-6.35518754185711e-05	-1.0	-1.0	0.918191819181918	0.191895334059909	0.696722192941377	0.702224959548722	0.0	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	10	124	134862552	135434988	201	0.99	8.89804204274705e-05	0.0						0.696722192941377	0.702224959548722	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	10	124	134862552	135434988	201	0.99	4.53902201160053e-05	0.0						0.696722192941377	0.702224959548722	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	1	199256	1060934	368	0.99	0.0001135672835236	5.7454747377098e-05	-8.07773457421919e-05	-1.0	-1.0	1.0	0.368873772429836	0.0	0.763725757983405	0.999999619538993	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	11	1	199256	1060934	368	0.99	0.0001135672835236	0.0						0.0	0.763725757983405	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	1	199256	1060934	368	0.99	5.7454747377098e-05	0.0						0.0	0.763725757983405	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	2	1061718	1857270	287	0.99	0.0005866658788107	4.62924129936276e-05	-0.0001647973881806	-1.0	-1.0	0.54955495549555	0.179795920450543	0.0386677645730516	0.0	0.999999619538993	True	0.5790915852297339	0.6212779839620222	NEGATIVE_LOCAL_SHARING	
AMD-RE	11	2	1061718	1857270	287	0.99	0.0005866658788107	0.0						0.0386677645730516	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	2	1061718	1857270	287	0.99	4.62924129936276e-05	0.0						0.0386677645730516	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	3	1858262	2475150	248	0.99	0.0	0.0						0.0	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	3	1858262	2475150	248	0.99	0.0	0.0						0.0	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	3	1858262	2475150	248	0.99	0.0	0.0						0.0	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	4	2479195	3266133	385	0.99	0.0	0.0						0.999999619538993	0.999999239077987	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	4	2479195	3266133	385	0.99	0.0	0.0						0.999999619538993	0.999999239077987	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	4	2479195	3266133	385	0.99	0.0	0.0						0.999999619538993	0.999999239077987	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	5	3364358	4404192	326	0.99	0.0	0.0						0.999999730973442	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	5	3364358	4404192	326	0.99	0.0	0.0						0.999999730973442	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	5	3364358	4404192	326	0.99	0.0	0.0						0.999999730973442	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	6	4407725	4946047	408	0.99	0.0	0.0001044871717576						0.0	0.362025394793478	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	6	4407725	4946047	408	0.99	0.0	0.0						0.0	0.362025394793478	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	6	4407725	4946047	408	0.99	0.0001044871717576	0.0						0.0	0.362025394793478	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	7	4948160	5529152	483	0.99	0.0004574222081257	0.0						0.0	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	7	4948160	5529152	483	0.99	0.0004574222081257	0.0						0.0	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	7	4948160	5529152	483	0.99	0.0	0.0						0.0	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	8	5533402	6179462	435	0.99	0.0	0.0003461960114184						0.999999730973442	0.222779574550147	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	8	5533402	6179462	435	0.99	0.0	0.0						0.999999730973442	0.222779574550147	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	8	5533402	6179462	435	0.99	0.0003461960114184	0.0						0.999999730973442	0.222779574550147	0.999999068064667	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	9	6189084	7189003	561	0.99	0.0007659877591498	0.0						0.0021972208570138	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	9	6189084	7189003	561	0.99	0.0007659877591498	0.0						0.0021972208570138	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	9	6189084	7189003	561	0.99	0.0	0.0						0.0021972208570138	0.0	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	10	7195494	7913940	440	0.99	0.000524486846881	4.50087961599305e-05	-0.0001536441394255	-1.0	-1.0	0.907790779077908	0.266745473471081	0.111408818236789	0.748470695695702	0.999999619538993	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	11	10	7195494	7913940	440	0.99	0.000524486846881	0.0						0.111408818236789	0.748470695695702	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	10	7195494	7913940	440	0.99	4.50087961599305e-05	0.0						0.111408818236789	0.748470695695702	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	11	7916712	9077652	557	0.99	0.0006713655725702	2.81066138928799e-05	-0.0001373674376597	-1.0	-1.0	1.0	0.26240734378958	0.0	0.842601009723346	0.0	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	11	11	7916712	9077652	557	0.99	0.0006713655725702	0.0						0.0	0.842601009723346	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	11	7916712	9077652	557	0.99	2.81066138928799e-05	0.0						0.0	0.842601009723346	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	12	9081926	10369340	426	0.99	0.0001263253024098	5.11720176996494e-05	8.28768667152143e-06	0.103110311031103	-1.0	1.0	0.932111711740997	0.32053764488127	0.640991244274124	0.0	False			POSITIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	11	12	9081926	10369340	426	0.99	0.0001263253024098	0.0						0.32053764488127	0.640991244274124	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	12	9081926	10369340	426	0.99	5.11720176996494e-05	0.0						0.32053764488127	0.640991244274124	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	13	10370420	11076056	392	0.99	0.000452240761485	1.34882348752668e-05	-7.81020461388826e-05	-1.0	-1.0	1.0	0.28770875718168	0.0	0.887368850182518	0.999999619538993	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	11	13	10370420	11076056	392	0.99	0.000452240761485	0.0						0.0	0.887368850182518	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	13	10370420	11076056	392	0.99	1.34882348752668e-05	0.0						0.0	0.887368850182518	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	14	11081854	11632640	514	0.99	0.0001918736464446	0.0						0.355865847019438	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	14	11081854	11632640	514	0.99	0.0001918736464446	0.0						0.355865847019438	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	14	11081854	11632640	514	0.99	0.0	0.0						0.355865847019438	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	15	11632713	12470449	556	0.99	0.0004247446790488	0.0001381736193101	5.40950114242067e-05	0.223322332233223	-1.0	1.0	0.750644398923224	0.0226785858166364	0.612570037594238	0.0	False			POSITIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	11	15	11632713	12470449	556	0.99	0.0004247446790488	0.0						0.0226785858166364	0.612570037594238	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	15	11632713	12470449	556	0.99	0.0001381736193101	0.0						0.0226785858166364	0.612570037594238	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	16	12470469	13364712	472	0.99	0.0	0.0002461555378636						0.999999239077987	0.0913860604350679	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	16	12470469	13364712	472	0.99	0.0	0.0						0.999999239077987	0.0913860604350679	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	16	12470469	13364712	472	0.99	0.0002461555378636	0.0						0.999999239077987	0.0913860604350679	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	17	13367750	15126447	615	0.99	0.0002248720430995	0.0001634132053223	-0.0001916952303795	-1.0	-1.0	0.395539553955396	0.146134694505102	0.315646605442482	0.202054170598029	0.999999149263327	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	11	17	13367750	15126447	615	0.99	0.0002248720430995	0.0						0.315646605442482	0.202054170598029	0.999999149263327	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	17	13367750	15126447	615	0.99	0.0001634132053223	0.0						0.315646605442482	0.202054170598029	0.999999149263327	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	18	15126792	16379226	461	0.99	0.0001146282127395	0.0						0.504372793862884	0.0	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	18	15126792	16379226	461	0.99	0.0001146282127395	0.0						0.504372793862884	0.0	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	18	15126792	16379226	461	0.99	0.0	0.0						0.504372793862884	0.0	0.999999239077987	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	19	16383430	17580050	499	0.99	0.0	0.0001058062757063						0.999999619538993	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	19	16383430	17580050	499	0.99	0.0	0.0						0.999999619538993	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	19	16383430	17580050	499	0.99	0.0001058062757063	0.0						0.999999619538993	0.0	0.0	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	20	17586381	18739358	457	0.99	0.0002351500155086	4.45270772696464e-05	-0.0001023256708285	-1.0	-1.0	1.0	0.253980098186473	0.0	0.763330691716384	0.999999619538993	False			NEGATIVE_LOCAL_SHARING	local_rg_not_estimable
AMD-RE	11	20	17586381	18739358	457	0.99	0.0002351500155086	0.0						0.0	0.763330691716384	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	20	17586381	18739358	457	0.99	4.45270772696464e-05	0.0						0.0	0.763330691716384	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	21	18741165	19776660	506	0.99	0.0003645829111008	0.0						0.0484967159060152	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	21	18741165	19776660	506	0.99	0.0003645829111008	0.0						0.0484967159060152	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	21	18741165	19776660	506	0.99	0.0	0.0						0.0484967159060152	0.0	0.999999619538993	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	22	19782191	20684132	581	0.99	0.0007137927832107	0.0						0.0132671280980198	0.999999068064667	0.999998682044413	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	22	19782191	20684132	581	0.99	0.0007137927832107	0.0						0.0132671280980198	0.999999068064667	0.999998682044413	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	22	19782191	20684132	581	0.99	0.0	0.0						0.0132671280980198	0.999999068064667	0.999998682044413	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	23	20689486	21441271	482	0.99	0.0	4.57102749632253e-05						0.0	0.795244563088322	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	23	20689486	21441271	482	0.99	0.0	0.0						0.0	0.795244563088322	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	23	20689486	21441271	482	0.99	4.57102749632253e-05	0.0						0.0	0.795244563088322	0.999999341022206	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	24	21443083	22368301	362	0.99	0.0	0.0						0.999999730973442	0.999999619538993	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	24	21443083	22368301	362	0.99	0.0	0.0						0.999999730973442	0.999999619538993	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	24	21443083	22368301	362	0.99	0.0	0.0						0.999999730973442	0.999999619538993	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	25	22370108	23164090	312	0.99	4.13563378780737e-05	0.0						0.855141799551423	0.999999534032333	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	25	22370108	23164090	312	0.99	4.13563378780737e-05	0.0						0.855141799551423	0.999999534032333	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
POAG-RE	11	25	22370108	23164090	312	0.99	0.0	0.0						0.855141799551423	0.999999534032333	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-POAG	11	26	23166339	24090083	383	0.99	0.0001815158797717	0.0						0.0	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
AMD-RE	11	26	23166339	24090083	383	0.99	0.0001815158797717	0.0						0.0	0.0	0.999999461946885	False			SIGNED_LOCAL_CORRELATION	local_rg_not_estimable
