trait	chr	region	start	end	n_snps	h2_local	se	p	likelihood_interval_lower	likelihood_interval_upper	warning	eligible_for_bivariate
POAG	1	123	165554575	166457774	387	0.0047848260762484		7.309949210598319e-11				True
POAG	1	124	166458160	167160959	434	0.0		0.0			nonpositive_local_h2	False
POAG	1	125	167168408	168169452	430	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	1	126	168181725	169520688	651	2.64594530624359e-05		0.844432166774625				True
POAG	1	127	169521853	170192022	348	0.0		0.0			nonpositive_local_h2	False
POAG	1	128	170195231	171040083	308	0.0001405200311881		0.0				True
POAG	1	129	171045317	172464899	711	0.0007236911242052		0.0				True
POAG	1	130	172466509	173571432	332	0.0		0.999999398438329			nonpositive_local_h2	False
POAG	1	131	173586804	175381926	613	0.0002086681644108		0.47786871328095				True
POAG	1	132	175386594	176449033	365	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	1	133	176452220	177745454	549	4.0378525533195e-06		0.969013207492051				True
POAG	1	134	177747199	178913271	469	0.0001232975815667		0.278537996298367				True
POAG	1	135	178920026	180221084	586	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	1	136	180225223	181322837	435	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	1	137	181329186	182420448	489	0.0001124206869626		0.555125856304962				True
POAG	1	138	182422667	183918820	562	2.98914282854545e-05		0.740071515677573				True
POAG	1	139	183922435	184953041	449	0.0003838667314629		0.0085260949625109				True
POAG	1	140	184953113	186178238	328	0.0001436916191564		0.0				True
POAG	1	141	186181646	187070355	314	0.0		0.0			nonpositive_local_h2	False
POAG	1	142	187072660	187755025	312	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	1	143	187758485	188624613	360	0.0		0.0			nonpositive_local_h2	False
POAG	1	144	188626346	189903497	328	0.0		0.0			nonpositive_local_h2	False
POAG	1	145	189905175	191409975	541	0.0		0.0			nonpositive_local_h2	False
POAG	1	146	191420660	192462574	332	5.46120940052856e-05		0.461980495331391				True
POAG	1	147	192478874	193564821	329	0.0		0.999999398438329			nonpositive_local_h2	False
POAG	1	148	193583192	194365120	275	0.0		0.0			nonpositive_local_h2	False
POAG	1	149	194368842	195157535	273	0.0		0.999997249869517			nonpositive_local_h2	False
POAG	1	150	195164692	196172936	374	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	1	151	196180201	197929497	429	0.0		0.0			nonpositive_local_h2	False
POAG	1	152	197938330	199260653	425	0.0		0.999999534032333			nonpositive_local_h2	False
POAG	1	153	199265270	200132084	363	0.0		0.999999534032333			nonpositive_local_h2	False
POAG	1	154	200135564	201067784	416	0.0001243303272597		0.329001124788003				True
POAG	1	155	201068298	202570776	730	0.000168210331211		0.0				True
POAG	1	156	202590813	204082938	622	0.0002938104807667		0.192460834760492				True
POAG	1	157	204094781	205004999	482	0.0		0.0			nonpositive_local_h2	False
POAG	1	158	205011659	205917503	447	0.0001806207254793		0.2926308350657				True
POAG	1	159	205921352	208158787	621	0.0		0.0			nonpositive_local_h2	False
POAG	1	160	208163349	209708608	749	0.0		0.0			nonpositive_local_h2	False
POAG	1	161	209712889	211082285	687	3.98796734033853e-05		0.877133358269713				True
POAG	1	162	211088400	212347352	420	0.0		0.999998993394793			nonpositive_local_h2	False
POAG	1	163	212348372	213953479	624	0.0		0.0			nonpositive_local_h2	False
POAG	1	164	213959095	214774522	396	0.0		0.0			nonpositive_local_h2	False
POAG	1	165	214786437	215825167	337	0.0		0.0			nonpositive_local_h2	False
POAG	1	166	215828499	216657848	415	1.9573319730808e-05		0.0				True
POAG	1	167	216665455	217352068	508	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	1	168	217352414	218562868	544	0.0		0.999997052961715			nonpositive_local_h2	False
POAG	1	169	218573741	220069860	618	0.0007925586030759		0.0002098989244146				True
POAG	1	170	220075257	220977965	300	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	1	171	220979247	221855988	321	0.0		0.0			nonpositive_local_h2	False
POAG	1	172	221860183	222763026	365	0.0		0.999999398438329			nonpositive_local_h2	False
POAG	1	173	222766609	223653432	298	0.0001389068424428		0.0				True
POAG	1	174	223655061	224942850	438	0.0		0.0			nonpositive_local_h2	False
POAG	1	175	224945297	226523560	492	0.0		0.0			nonpositive_local_h2	False
POAG	1	176	226539750	228045508	667	0.0002901135653521		0.0				True
POAG	1	177	228045748	229074968	333	0.0		0.999999534032333			nonpositive_local_h2	False
POAG	1	178	229076758	230221165	441	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	1	179	230228980	231285646	631	0.0		0.0			nonpositive_local_h2	False
POAG	1	180	231290987	232177487	372	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	1	181	232180343	232953612	423	4.3053600570871e-05		0.7392580851761				True
POAG	1	182	232958333	233634596	334	0.0		0.0			nonpositive_local_h2	False
POAG	1	183	233643110	234365086	361	0.0		0.999999341022206			nonpositive_local_h2	False
POAG	1	184	234370099	235097045	406	6.68288561607326e-05		0.707343615473589				True
POAG	1	185	235099547	236198987	345	0.0		0.999999398438329			nonpositive_local_h2	False
POAG	1	186	236203911	237405093	631	0.0		0.0			nonpositive_local_h2	False
POAG	1	187	237411254	238094343	371	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	1	188	238096886	238703197	262	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	1	189	238705309	239327385	306	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	1	190	239332553	240243920	420	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	1	191	240249082	241016693	452	0.0002098579062019		0.415350550793352				True
POAG	1	192	241034693	241812995	435	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	1	193	241813771	242416045	297	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	1	194	242419232	243044002	320	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	1	195	243054702	244722668	541	0.0		0.0			nonpositive_local_h2	False
POAG	1	196	244724092	245969011	556	0.0		0.0			nonpositive_local_h2	False
POAG	1	197	245973612	246603886	299	1.4481305354272e-05		0.854476809662394				True
POAG	1	198	246613039	247524963	365	7.84606011026825e-05		0.579210432403165				True
POAG	1	199	247535535	248340600	333	8.47887509617564e-05		0.497519293079192				True
POAG	1	200	248341792	249174682	174	6.31260599312665e-05		0.293828462749564				True
POAG	2	1	29443	788673	342	0.0		0.999999534032333			nonpositive_local_h2	False
POAG	2	2	792188	1376021	232	0.0002089509363228		0.0862932378729569				True
POAG	2	3	1376705	1871477	232	0.0		0.999999239077987			nonpositive_local_h2	False
POAG	2	4	1875792	2678138	387	0.0		0.0			nonpositive_local_h2	False
POAG	2	5	2685473	3311400	313	0.0		0.0			nonpositive_local_h2	False
POAG	2	6	3320502	4014874	368	2.91870844090355e-05		0.803287035689996				True
POAG	2	7	4018661	4758795	287	0.0		0.0			nonpositive_local_h2	False
POAG	2	8	4767683	5564064	316	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	2	9	5570049	6306541	397	0.000120551053052		0.490483561276194				True
POAG	2	10	6307291	7107455	410	0.0		0.0			nonpositive_local_h2	False
POAG	2	11	7108212	7958572	376	0.0001032609366589		0.0				True
POAG	2	12	7966977	8978676	411	0.000205872508484		0.175533875058415				True
POAG	2	13	8979659	9957097	373	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	2	14	9964947	10611211	341	0.0		0.999999341022206			nonpositive_local_h2	False
POAG	2	15	10612091	11229946	344	4.86259675638449e-06		0.964456306833398				True
POAG	2	16	11233323	11992128	287	0.0002294659514946		0.0				True
POAG	2	17	11996680	12729769	394	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	2	18	12732821	13623160	325	0.000351833653105		0.0				True
POAG	2	19	13626114	14691935	389	0.0001198859468102		0.427374712915071				True
POAG	2	20	14692761	15719207	397	0.0001424251954218		0.270622272751784				True
POAG	2	21	15722503	17232378	621	4.4440137260246e-05		0.762549896403613				True
POAG	2	22	17247134	18656321	602	0.0001964714896952		0.370867637391962				True
POAG	2	23	18663811	20064337	666	0.0003149014837558		0.413372232401451				True
POAG	2	24	20067295	21084332	487	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	2	25	21086693	22426074	297	0.0		0.0			nonpositive_local_h2	False
POAG	2	26	22430795	23527304	450	0.0		0.999999341022206			nonpositive_local_h2	False
POAG	2	27	23538632	24665131	395	0.0003209202008281		0.151324590822009				True
POAG	2	28	24672098	25893740	351	0.0		0.0			nonpositive_local_h2	False
POAG	2	29	25902823	26892931	298	0.0		0.999999239077987			nonpositive_local_h2	False
POAG	2	30	26897501	28818931	585	0.0		0.999999341022206			nonpositive_local_h2	False
POAG	2	31	28820641	29627861	435	1.40798637667243e-05		0.901799934078061				True
POAG	2	32	29637040	30564611	436	0.0		0.0			nonpositive_local_h2	False
POAG	2	33	30577757	31455227	486	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	2	34	31459744	33122143	526	7.76744605990608e-05		0.570398977904933				True
POAG	2	35	33123726	33734126	324	0.0		0.999999149263327			nonpositive_local_h2	False
POAG	2	36	33736077	34238969	285	0.0		0.999999341022206			nonpositive_local_h2	False
POAG	2	37	34242891	34889395	277	0.0		0.0			nonpositive_local_h2	False
POAG	2	38	34891689	35606754	264	0.0		0.999999534032333			nonpositive_local_h2	False
POAG	2	39	35612621	36120658	267	8.77566550362273e-05		0.542399758780887				True
POAG	2	40	36120755	36862817	428	2.42025818720083e-06		0.983581444386299				True
POAG	2	41	36874250	37603248	295	0.0		0.0			nonpositive_local_h2	False
POAG	2	42	37603385	38881106	654	0.0003884945491197		0.0				True
POAG	2	43	38893660	40087025	304	0.0		0.999997814417913			nonpositive_local_h2	False
POAG	2	44	40089510	40783776	393	5.34628156158739e-05		0.634475952098916				True
POAG	2	45	40786281	41540405	274	0.0		0.999999534032333			nonpositive_local_h2	False
POAG	2	46	41540966	42307395	428	0.0		0.0			nonpositive_local_h2	False
POAG	2	47	42307450	43292832	451	9.39449532745672e-05		0.744474698176712				True
POAG	2	48	43299383	44104067	355	0.0		0.999999239077987			nonpositive_local_h2	False
POAG	2	49	44104925	45189011	490	0.0		0.0			nonpositive_local_h2	False
POAG	2	50	45189763	45844714	351	0.0		0.0			nonpositive_local_h2	False
POAG	2	51	45850077	46492759	453	0.0005141850162313		0.0				True
POAG	2	52	46502979	47319320	444	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	2	53	47320846	48167631	316	0.0		0.999998993394793			nonpositive_local_h2	False
POAG	2	54	48174157	49112501	358	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	2	55	49114231	49849103	386	7.57535755487053e-06		0.948357899266261				True
POAG	2	56	49849268	50754813	429	0.0		0.0			nonpositive_local_h2	False
POAG	2	57	50757671	51666313	404	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	2	58	51673576	52490535	341	0.0		0.0			nonpositive_local_h2	False
POAG	2	59	52495799	53030336	307	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	2	60	53034853	53852102	405	0.0		0.999999068064667			nonpositive_local_h2	False
POAG	2	61	53852235	54684557	332	0.0003176100188756		0.0				True
POAG	2	62	54690542	55662398	488	0.0		0.999999149263327			nonpositive_local_h2	False
POAG	2	63	55664121	56394464	304	0.0002903642549865		0.0				True
POAG	2	64	56394879	57428060	389	1.01460044494153e-05		0.897084423400343				True
POAG	2	65	57435578	57952870	221	0.0		0.999999670511103			nonpositive_local_h2	False
POAG	2	66	57961229	59242603	450	0.0		0.0			nonpositive_local_h2	False
POAG	2	67	59257567	60774773	710	6.16503821673123e-05		0.0				True
POAG	2	68	60783572	62418558	456	0.0		0.0			nonpositive_local_h2	False
POAG	2	69	62430208	63669625	374	2.21005427453747e-05		0.0				True
POAG	2	70	63678069	64693013	321	3.40517791142253e-05		0.775256018763262				True
POAG	2	71	64696502	65937745	472	9.00491509261645e-05		0.633764827176297				True
POAG	2	72	65938598	67223326	589	0.0007676593012425		0.0				True
POAG	2	73	67224057	67978287	442	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	2	74	67985674	68869456	374	0.0		0.0			nonpositive_local_h2	False
POAG	2	75	68880436	70756057	782	7.51553307188652e-05		0.68260893031213				True
POAG	2	76	70757358	71382495	333	1.12903022624289e-06		0.993761248627892				True
POAG	2	77	71400203	72156426	319	0.0002334768101808		0.199585086305298				True
POAG	2	78	72161465	73542685	354	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	2	79	73552542	75146521	508	2.26054805985338e-05		0.865458494654807				True
POAG	2	80	75148429	75940599	412	7.16116361849884e-05		0.672949068239607				True
POAG	2	81	75942725	76643267	277	0.0		0.999998363575335			nonpositive_local_h2	False
POAG	2	82	76649870	77360974	332	0.0		0.999999398438329			nonpositive_local_h2	False
POAG	2	83	77377167	78075083	235	7.24708363609735e-05		0.71418735914961				True
POAG	2	84	78085004	79013457	313	2.2947722765048e-05		0.794408240847683				True
POAG	2	85	79021429	79898937	531	0.0		0.0			nonpositive_local_h2	False
POAG	2	86	79902900	80736075	469	0.0		0.0			nonpositive_local_h2	False
POAG	2	87	80743194	81614229	268	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	2	88	81623974	82941446	394	0.0		0.0			nonpositive_local_h2	False
POAG	2	89	82941825	84385564	396	4.74124513620809e-05		0.597253743201364				True
POAG	2	90	84400853	85990847	562	0.0		0.999999149263327			nonpositive_local_h2	False
POAG	2	91	85995648	86857824	364	0.0		0.0			nonpositive_local_h2	False
POAG	2	92	86872592	88541315	202	8.57883413906882e-05		0.521347101114328				True
POAG	2	93	88549952	90112745	153	5.27302749087729e-06		0.0				True
POAG	2	94	92051490	97333492	220	7.84246889678438e-05		0.410073111075292				True
POAG	2	95	97339781	98989062	309	1.56953900573348e-05		0.0				True
POAG	2	96	98989700	100195156	328	0.0		0.0			nonpositive_local_h2	False
POAG	2	97	100204049	101552095	548	0.0001830229551862		0.238967833749698				True
POAG	2	98	101557566	102481023	318	0.0001166110462232		0.469752703200529				True
POAG	2	99	102495917	103302367	461	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	2	100	103313018	105118594	451	0.0		0.0			nonpositive_local_h2	False
POAG	2	101	105132332	106541229	669	4.28005798856836e-05		0.825168131201412				True
POAG	2	102	106550301	107411613	295	0.0		0.999999534032333			nonpositive_local_h2	False
POAG	2	103	107415763	108415702	372	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	2	104	108422810	110096179	556	0.0		0.999998923893769			nonpositive_local_h2	False
POAG	2	105	110102339	112641666	448	0.0001004782920059		0.0				True
POAG	2	106	112649794	113925061	582	0.0		0.0			nonpositive_local_h2	False
POAG	2	107	113932431	115202256	359	3.63728720729066e-05		0.0				True
POAG	2	108	115203917	116415803	380	0.0		0.0			nonpositive_local_h2	False
POAG	2	109	116419064	117820944	403	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	2	110	117822575	118649429	304	0.0		0.999996816834842			nonpositive_local_h2	False
POAG	2	111	118666409	119628722	410	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	2	112	119639040	121070811	470	0.0007067973486367		0.0043054593992585				True
POAG	2	113	121081469	122007858	341	0.0005401207282796		0.0				True
POAG	2	114	122031769	123218071	367	0.0		0.999999534032333			nonpositive_local_h2	False
POAG	2	115	123224400	123929100	260	3.20337766711172e-05		0.680873470459582				True
POAG	2	116	123929932	124724550	282	0.0		0.999999809769497			nonpositive_local_h2	False
POAG	2	117	124739150	125669565	419	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	2	118	125741700	126752882	316	0.0		0.0			nonpositive_local_h2	False
POAG	2	119	126757757	127895573	417	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	2	120	127897320	129483106	545	0.0		0.999999239077987			nonpositive_local_h2	False
POAG	2	121	129488506	130483910	429	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	2	122	130489419	131756501	179	0.0		0.999998363575335			nonpositive_local_h2	False
POAG	2	123	131763953	132595263	134	5.18120530104801e-05		0.478841812451733				True
POAG	2	124	132637483	133351703	162	0.0		0.999999670511103			nonpositive_local_h2	False
POAG	2	125	133353827	134356844	418	0.0		0.0			nonpositive_local_h2	False
POAG	2	126	134363032	135158254	433	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	2	127	135160755	137059906	512	9.71014261198739e-05		0.137868525262768				True
POAG	2	128	137061077	138073500	471	0.0002810738801822		0.0935281118211934				True
POAG	2	129	138073795	139505771	471	0.0001080730323554		0.487355623023906				True
POAG	2	130	139505868	140931289	528	0.0		0.0			nonpositive_local_h2	False
POAG	2	131	140934990	141801011	384	0.0		0.999999534032333			nonpositive_local_h2	False
POAG	2	132	141803496	142491507	347	0.0		0.0			nonpositive_local_h2	False
POAG	2	133	142495019	143247203	348	0.0		0.999999534032333			nonpositive_local_h2	False
POAG	2	134	143261959	144503445	413	1.82278333801176e-05		0.870773444993704				True
POAG	2	135	144503694	145976895	370	0.0		0.0			nonpositive_local_h2	False
POAG	2	136	145977991	147242774	309	0.0001845131027302		0.196864818095119				True
POAG	2	137	147262273	149568729	573	4.75523663560099e-05		0.597912553955893				True
POAG	2	138	149573090	151424784	557	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	2	139	151429031	152496526	456	0.0001903500824806		0.111330643214439				True
POAG	2	140	152499580	153999220	556	0.0006733004550239		0.0				True
POAG	2	141	154002152	155206097	466	0.0		0.999999461946885			nonpositive_local_h2	False
POAG	2	142	155211804	156130909	327	0.0		0.999999730973442			nonpositive_local_h2	False
POAG	2	143	156132155	157552987	439	0.0		0.999999619538993			nonpositive_local_h2	False
POAG	2	144	157565192	159038336	334	0.0		0.999999341022206			nonpositive_local_h2	False
